2003.11.14,00:00,1.56840,1.57050,1.56140,1.56290,12629
2003.11.17,00:00,1.56190,1.56480,1.55430,1.55660,15049
2003.11.18,00:00,1.55680,1.55900,1.54590,1.54670,14513
2003.11.19,00:00,1.54670,1.55570,1.54630,1.55490,14929
2003.11.20,00:00,1.55490,1.55610,1.54630,1.54800,11429
2003.11.21,00:00,1.54800,1.54910,1.54480,1.54690,11365
2003.11.24,00:00,1.54710,1.55500,1.54590,1.55390,9922
2003.11.25,00:00,1.55390,1.55610,1.55150,1.55390,10533
2003.11.26,00:00,1.55390,1.55520,1.54200,1.54350,11550
2003.11.27,00:00,1.54350,1.54960,1.54300,1.54860,6703
2003.11.28,00:00,1.54860,1.55100,1.54560,1.54840,8066
2003.12.01,00:00,1.55030,1.55500,1.54780,1.55320,7395
2003.12.02,00:00,1.55330,1.55800,1.55210,1.55600,9255
2003.12.03,00:00,1.55600,1.56040,1.55450,1.55790,12052
2003.12.04,00:00,1.55850,1.56050,1.55530,1.55680,6617
2003.12.05,00:00,1.55700,1.55910,1.54970,1.55130,11018
2003.12.08,00:00,1.55050,1.55400,1.54540,1.54950,11082
2003.12.09,00:00,1.54940,1.54980,1.54510,1.54720,10418
2003.12.10,00:00,1.54720,1.54970,1.54540,1.54800,12165
2003.12.11,00:00,1.54780,1.55370,1.54560,1.55090,11236
2003.12.12,00:00,1.55110,1.55260,1.54840,1.55110,9449
2003.12.15,00:00,1.55430,1.55560,1.55110,1.55260,10193
2003.12.16,00:00,1.55280,1.55640,1.55140,1.55300,10457
2003.12.17,00:00,1.55350,1.55730,1.55110,1.55600,8043
2003.12.18,00:00,1.55580,1.55860,1.55180,1.55360,8019
2003.12.19,00:00,1.55340,1.55810,1.55160,1.55580,7035
2003.12.22,00:00,1.55370,1.56040,1.55280,1.55890,5858
2003.12.23,00:00,1.55890,1.56260,1.55830,1.55890,5951
2003.12.24,00:00,1.55910,1.58090,1.55200,1.55500,3840
2003.12.25,00:00,1.55490,1.57010,1.54850,1.55350,2724
2003.12.26,00:00,1.55370,1.56010,1.55180,1.55880,3016
2003.12.29,00:00,1.55740,1.56090,1.55670,1.56000,4485
2003.12.30,00:00,1.56000,1.56110,1.55790,1.55960,4647
2003.12.31,00:00,1.55970,1.56120,1.55640,1.56000,5095
2004.01.01,00:00,1.56100,1.56120,1.56040,1.56060,4
2004.01.02,00:00,1.56080,1.56180,1.55790,1.55950,4492
2004.01.05,00:00,1.55930,1.56400,1.55860,1.56270,7079
2004.01.06,00:00,1.56290,1.57020,1.56130,1.56820,9693
2004.01.07,00:00,1.56860,1.57110,1.56640,1.56670,8886
2004.01.08,00:00,1.56690,1.57090,1.56340,1.56480,8389
2004.01.09,00:00,1.56500,1.56960,1.56450,1.56670,7997
2004.01.12,00:00,1.56690,1.56870,1.56340,1.56580,7591
2004.01.13,00:00,1.56580,1.56600,1.55870,1.56000,7872
2004.01.14,00:00,1.56000,1.56280,1.55810,1.55950,8635
2004.01.15,00:00,1.55930,1.56840,1.55840,1.56650,9073
2004.01.16,00:00,1.56670,1.57000,1.56510,1.56780,6665
2004.01.19,00:00,1.56860,1.57210,1.56790,1.56960,7099
2004.01.20,00:00,1.56960,1.57330,1.56750,1.56900,9513
2004.01.21,00:00,1.56900,1.57160,1.56640,1.56740,8337
2004.01.22,00:00,1.56710,1.57030,1.56500,1.56770,7977
2004.01.23,00:00,1.56790,1.56950,1.56320,1.56370,7987
2004.01.26,00:00,1.56310,1.56870,1.56230,1.56690,8258
2004.01.27,00:00,1.56690,1.57100,1.56490,1.56730,8845
2004.01.28,00:00,1.56710,1.57200,1.56400,1.56520,8959
2004.01.29,00:00,1.56500,1.56680,1.55980,1.56270,9584
2004.01.30,00:00,1.56250,1.56910,1.56050,1.56770,8238
2004.02.02,00:00,1.56750,1.56960,1.56600,1.56740,6876
2004.02.03,00:00,1.56710,1.56930,1.56510,1.56670,7574
2004.02.04,00:00,1.56650,1.57030,1.56630,1.56790,6981
2004.02.05,00:00,1.56790,1.57080,1.56670,1.56880,7287
2004.02.06,00:00,1.56880,1.57140,1.56550,1.56770,6742
2004.02.09,00:00,1.56780,1.57030,1.56610,1.56860,7066
2004.02.10,00:00,1.56880,1.57050,1.56680,1.56980,7967
2004.02.11,00:00,1.56970,1.57860,1.56840,1.57740,8015
2004.02.12,00:00,1.57720,1.57900,1.57390,1.57590,6559
2004.02.13,00:00,1.57580,1.58040,1.57510,1.57760,5187
2004.02.16,00:00,1.57660,1.57820,1.57440,1.57550,4644
2004.02.17,00:00,1.57530,1.57740,1.57330,1.57570,5713
2004.02.18,00:00,1.57580,1.57750,1.57340,1.57530,9034
2004.02.19,00:00,1.57510,1.57820,1.57450,1.57570,7555
2004.02.20,00:00,1.57570,1.58110,1.57470,1.57870,7415
2004.02.23,00:00,1.57910,1.58010,1.57670,1.57810,9730
2004.02.24,00:00,1.57800,1.57900,1.57190,1.57470,10165
2004.02.25,00:00,1.57450,1.57610,1.57280,1.57410,6338
2004.02.26,00:00,1.57400,1.57740,1.57220,1.57620,6371
2004.02.27,00:00,1.57640,1.58030,1.57490,1.57680,5501
2004.03.01,00:00,1.57620,1.57990,1.57500,1.57910,5267
2004.03.02,00:00,1.57910,1.58660,1.57790,1.58270,7283
2004.03.03,00:00,1.58270,1.58480,1.57540,1.57720,8914
2004.03.04,00:00,1.57740,1.58080,1.57570,1.57660,6208
2004.03.05,00:00,1.57680,1.57970,1.57470,1.57930,4281
2004.03.08,00:00,1.57930,1.58320,1.57790,1.58060,5083
2004.03.09,00:00,1.58080,1.58450,1.57730,1.57870,7438
2004.03.10,00:00,1.57870,1.57950,1.57400,1.57470,9276
2004.03.11,00:00,1.57490,1.57620,1.56260,1.56420,15239
2004.03.12,00:00,1.56420,1.57060,1.56290,1.56900,13663
2004.03.15,00:00,1.56380,1.56670,1.56190,1.56500,7223
2004.03.16,00:00,1.56480,1.57020,1.56260,1.56790,10126
2004.03.17,00:00,1.56800,1.56950,1.56110,1.56290,8021
2004.03.18,00:00,1.56310,1.56470,1.55520,1.55770,8706
2004.03.19,00:00,1.55760,1.56220,1.55610,1.55970,6740
2004.03.22,00:00,1.56020,1.56110,1.55030,1.55110,6861
2004.03.23,00:00,1.55090,1.55300,1.54770,1.55180,6928
2004.03.24,00:00,1.55190,1.55480,1.54770,1.54900,8007
2004.03.25,00:00,1.54880,1.55460,1.54630,1.55360,7806
2004.03.26,00:00,1.55370,1.55960,1.55190,1.55770,6859
2004.03.29,00:00,1.55730,1.56240,1.55550,1.56140,4557
2004.03.30,00:00,1.56150,1.56250,1.55730,1.56000,5127
2004.03.31,00:00,1.56000,1.56220,1.55540,1.55870,6730
2004.04.01,00:00,1.55890,1.56240,1.55690,1.56210,6502
2004.04.02,00:00,1.56210,1.56860,1.56080,1.56580,6731
2004.04.05,00:00,1.56480,1.56880,1.56340,1.56690,7823
2004.04.06,00:00,1.56710,1.56820,1.55970,1.56040,6587
2004.04.07,00:00,1.56060,1.56360,1.55180,1.55430,7248
2004.04.08,00:00,1.55430,1.55560,1.54890,1.54980,6345
2004.04.09,00:00,1.54980,1.55170,1.54820,1.55030,1203
2004.04.12,00:00,1.54950,1.55250,1.54720,1.54820,3674
2004.04.13,00:00,1.54860,1.55470,1.54780,1.55260,6624
2004.04.14,00:00,1.55260,1.55440,1.54690,1.55240,8282
2004.04.15,00:00,1.55200,1.55430,1.54400,1.55200,9514
2004.04.16,00:00,1.55200,1.55460,1.55070,1.55280,6850
2004.04.19,00:00,1.55070,1.55330,1.54860,1.55030,6611
2004.04.20,00:00,1.55030,1.55850,1.55000,1.55600,10913
2004.04.21,00:00,1.55590,1.55780,1.55340,1.55470,11297
2004.04.22,00:00,1.55410,1.55960,1.55160,1.55760,11276
2004.04.23,00:00,1.55790,1.56130,1.55650,1.55760,9430
2004.04.26,00:00,1.55590,1.55840,1.54990,1.55090,6879
2004.04.27,00:00,1.55090,1.55190,1.54540,1.54860,8843
2004.04.28,00:00,1.54860,1.55030,1.54590,1.54690,8096
2004.04.29,00:00,1.54710,1.54790,1.54230,1.54560,8310
2004.04.30,00:00,1.54560,1.55540,1.54290,1.55180,9034
2004.05.03,00:00,1.55200,1.55440,1.55110,1.55330,5425
2004.05.04,00:00,1.55340,1.55540,1.54820,1.55110,7605
2004.05.05,00:00,1.55090,1.55230,1.54610,1.55070,6575
2004.05.06,00:00,1.55070,1.55270,1.54890,1.55130,6140
2004.05.07,00:00,1.55110,1.55270,1.54660,1.54690,6259
2004.05.10,00:00,1.54720,1.54770,1.53800,1.53890,5526
2004.05.11,00:00,1.53890,1.54380,1.53810,1.53890,6272
2004.05.12,00:00,1.53910,1.54250,1.53420,1.54000,6939
2004.05.13,00:00,1.53980,1.54230,1.53540,1.53870,6316
2004.05.14,00:00,1.53890,1.54090,1.53780,1.54040,5391
2004.05.17,00:00,1.54080,1.54210,1.53160,1.53280,9116
2004.05.18,00:00,1.53330,1.53800,1.53240,1.53390,8055
2004.05.19,00:00,1.53390,1.54110,1.53240,1.53450,7809
2004.05.20,00:00,1.53430,1.53920,1.53370,1.53680,8102
2004.05.21,00:00,1.53680,1.53860,1.53360,1.53700,7632
2004.05.24,00:00,1.53680,1.53850,1.53390,1.53520,6268
2004.05.25,00:00,1.53470,1.54070,1.53420,1.53950,7947
2004.05.26,00:00,1.53960,1.54170,1.53610,1.54000,6259
2004.05.27,00:00,1.54000,1.54120,1.52610,1.52780,12234
2004.05.28,00:00,1.52750,1.53270,1.52620,1.52990,7446
2004.05.31,00:00,1.52910,1.53060,1.52600,1.52880,5664
2004.06.01,00:00,1.52910,1.53310,1.52410,1.52630,9129
2004.06.02,00:00,1.52630,1.52870,1.52490,1.52670,7511
2004.06.03,00:00,1.52670,1.52950,1.52490,1.52780,6665
2004.06.04,00:00,1.52770,1.52970,1.52120,1.52250,7610
2004.06.07,00:00,1.52250,1.52600,1.52150,1.52380,4651
2004.06.08,00:00,1.52360,1.52480,1.51720,1.51850,4441
2004.06.09,00:00,1.51850,1.52070,1.51100,1.51160,7280
2004.06.10,00:00,1.51180,1.51560,1.50350,1.50730,6186
2004.06.11,00:00,1.50750,1.51420,1.50390,1.51240,6693
2004.06.14,00:00,1.51280,1.51790,1.50980,1.51370,6005
2004.06.15,00:00,1.51370,1.52090,1.51260,1.51910,9540
2004.06.16,00:00,1.51900,1.52740,1.51630,1.52170,9221
2004.06.17,00:00,1.52170,1.52340,1.50740,1.50900,12988
2004.06.18,00:00,1.50910,1.51260,1.50610,1.51090,11481
2004.06.21,00:00,1.50990,1.51160,1.50740,1.50950,7117
2004.06.22,00:00,1.50970,1.51480,1.50930,1.51350,7588
2004.06.23,00:00,1.51340,1.51900,1.51160,1.51560,9180
2004.06.24,00:00,1.51560,1.51670,1.50900,1.51490,11376
2004.06.25,00:00,1.51470,1.52120,1.51320,1.51810,7823
2004.06.28,00:00,1.51850,1.52320,1.51770,1.52230,6466
2004.06.29,00:00,1.52230,1.53050,1.52120,1.52970,7959
2004.06.30,00:00,1.52970,1.53000,1.52240,1.52360,8485
2004.07.01,00:00,1.52350,1.52530,1.51820,1.51910,6664
2004.07.02,00:00,1.51920,1.52170,1.51310,1.51890,9460
2004.07.05,00:00,1.51430,1.52010,1.51300,1.51890,4151
2004.07.06,00:00,1.51770,1.52050,1.51640,1.51890,5340
2004.07.07,00:00,1.51900,1.52010,1.51670,1.51750,5693
2004.07.08,00:00,1.51750,1.52000,1.51680,1.51810,5675
2004.07.09,00:00,1.51790,1.52240,1.51730,1.51790,5860
2004.07.12,00:00,1.51830,1.52070,1.51690,1.52020,5382
2004.07.13,00:00,1.52020,1.52560,1.51940,1.52350,8330
2004.07.14,00:00,1.52350,1.52680,1.52090,1.52210,5913
2004.07.15,00:00,1.52230,1.52990,1.52070,1.52780,6795
2004.07.16,00:00,1.52780,1.52870,1.52310,1.52540,5977
2004.07.19,00:00,1.52500,1.52970,1.52430,1.52900,5249
2004.07.20,00:00,1.52900,1.53460,1.52730,1.53390,7400
2004.07.21,00:00,1.53390,1.53660,1.53150,1.53340,8961
2004.07.22,00:00,1.53330,1.53500,1.52830,1.52990,7917
2004.07.23,00:00,1.52990,1.53410,1.52780,1.53240,9085
2004.07.26,00:00,1.53260,1.53600,1.53160,1.53540,6439
2004.07.27,00:00,1.53530,1.54010,1.53410,1.53810,7132
2004.07.28,00:00,1.53830,1.53920,1.53490,1.53770,8953
2004.07.29,00:00,1.53770,1.54400,1.53610,1.54210,11531
2004.07.30,00:00,1.54210,1.54260,1.53710,1.54040,9695
2004.08.02,00:00,1.53770,1.53950,1.53390,1.53870,8556
2004.08.03,00:00,1.53870,1.54290,1.53690,1.54190,8571
2004.08.04,00:00,1.54190,1.54240,1.53550,1.53790,7854
2004.08.05,00:00,1.53790,1.53940,1.53600,1.53730,6099
2004.08.06,00:00,1.53720,1.53950,1.53400,1.53570,8744
2004.08.09,00:00,1.53570,1.54010,1.53530,1.53910,4787
2004.08.10,00:00,1.53910,1.54530,1.53790,1.54360,5516
2004.08.11,00:00,1.54380,1.54450,1.53970,1.54130,7278
2004.08.12,00:00,1.54060,1.54220,1.53690,1.53870,6658
